code,name,categorie,serial,Commissioning,model,port,aggregat
31VA3151,Клапан  GEA-WP/ECO-DN65/DN65 пневмо. плунжер,Запорная арматура,,2015,,,
31VA3152,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2015,,,
31VA3153,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2015,,,
31VA3154,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2015,,,
31VA3155,Клапан  GEA-WP/ECO-DN65/DN65 пневмо. плунжер,Запорная арматура,,2015,,,
31VA3171,Клапан  GEA-SV04-ZF-DN40 пневмо. шибер,Запорная арматура,,2015,,,
31VA3172,Клапан  GEA-WP/ECO-DN40/DN40 пневмо. плунжер,Запорная арматура,,2015,,,
31VA3211,Клапан  GEA-NT/ECO-DN65/DN65 пневмо. плунжер,Запорная арматура,,2015,,,
31VA3221,Клапан  GEA-REL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2015,,,
31VA3231,Клапан  GEA-REL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2015,,,
31VA3251,Клапан  GEA-WP/ECO-DN65/DN65 пневмо. плунжер,Запорная арматура,,2015,,,
31VA3252,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2015,,,
31VA3253,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2015,,,
31VA3254,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2015,,,
31VA3255,Клапан  GEA-WP/ECO-DN65/DN65 пневмо. плунжер,Запорная арматура,,2015,,,
31VA3351,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2015,,,
31VA3352,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2015,,,
31VA3371,Клапан  GEA-SV04-ZF-DN40 пневмо. шибер,Запорная арматура,,2015,,,
31VA3372,Клапан  GEA-WK/ECO-DN40/DN40 пневмо. плунжер,Запорная арматура,,2015,,,
40PU03,Насос  Fristam-FPE 3532/175A центробежный ,Насосы,,2014,,,
40PU04,Насос  Fristam-FPE 3532/175A центробежный ,Насосы,,2014,,,
40VA0311,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
40VA0312,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
40VA0351,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2014,,,
40VA0371,Клапан  Burkert-2000-DN50 пневмо. запорный,Запорная арматура,,2014,,,
40VA0372,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2014,,,
40VA0391,Клапан  GEA-SV04-ZF-DN80 пневмо. шибер,Запорная арматура,,2014,,,
40VA0392,Клапан  Burkert-2301-DN80 пневмо. регулирующий,Запорная арматура,,2014,,,
40VA0401,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
40VA0411,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
40VA0412,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
40VA0451,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2014,,,
40VA0471,Клапан  Burkert-2000-DN50 пневмо. запорный,Запорная арматура,,2014,,,
40VA0472,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2014,,,
40VA0491,Клапан  GEA-SV04-ZF-DN80 пневмо. шибер,Запорная арматура,,2014,,,
40VA0492,Клапан  Burkert-2301-DN80 пневмо. регулирующий,Запорная арматура,,2014,,,
40WT03,Теплообменник  Alfa Laval-M10-MBASE пластинчатый ,Теплообменники,,2002,,,
40WT04,Теплообменник  Alfa Laval-M10-MBASE пластинчатый ,Теплообменники,,2013,,,
42H08,Гомогенизатор TetraPak Homogenizer 350 200bar,Гомогенизаторы,,2019,,,
42KKT1.2,Контрольная критическая точка,ККТ,,,,,
42KLH08,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
42KLH09,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42KLH10,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42MV01,Клапан ручной,Запорная арматура,,2019,,,
42MV02,Клапан ручной,Запорная арматура,,2019,,,
42PU01,Насос  Fristam-FPE 742/165A центробежный ,Насосы,,2019,,,
42PU02,Насос  Fristam-FPE 742/195A центробежный ,Насосы,,2019,,,
42PU03,Насос  Fristam-FPE 742/195A центробежный ,Насосы,,2019,,,
42PU04,Насос  Fristam-FPE 722/145A центробежный ,Насосы,,2019,,,
42PU05,Насос  Fristam-FPE 712/130A центробежный ,Насосы,,2019,,,
42PU06,Насос  STERLING SIHI-D-25524 вакуумный ,Насосы,,2019,,,
42PU07,Насос  Fristam-FC40-200D  ,Насосы,,2019,,,
42PU08,Насос  Fristam-FC 40-125D центробежный ,Насосы,,2019,,,
42S01,Сепаратор MSE 140-01-177  Молочный,Сепараторы,1738-859,2019,,,
42TA05,Танк,Танки,,2019,,,
42TA06,Танк  ELBER-H-6090-750L  ,Танки,,2019,,,
42VA0101,Клапан  GEA-NL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0102,Клапан  GEA-WP/ECO-DN65/DN65 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0103,Клапан  GEA-WP/ECO-DN65/DN65 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0104,Клапан  GEA-WP/ECO-DN65/DN65 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0105,Клапан  GEA-NT/ECO-DN65/DN65 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0106,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0107,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0108,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0109,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0110,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0111,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0112,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0113,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0114,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0115,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0116,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0117,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0118,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0119,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0120,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA0123,Клапан  -YWL-DN50 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0124,Клапан  Flowserve-Logix 500 SI пневмо. регулирующий,Запорная арматура,,2019,,,
42VA0125,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0151,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0171,Клапан  Burkert-2000-DN40 пневмо. запорный,Запорная арматура,,2019,,,
42VA0172,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0173,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0184,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,,,,
42VA0191,Клапан  Burkert-2000-DN50 пневмо. запорный,Запорная арматура,,2019,,,
42VA0192,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2019,,,
42VA0193,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
42VA0194,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA01S,Клапан  -PBF-DN25 пневмо регулирующий,Запорная арматура,,2019,,,
42VA0291,Клапан  Burkert-2000-DN25 пневмо. запорный,Запорная арматура,,2019,,,
42VA0292,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2019,,,
42VA02S,Клапан  -PBF-DN65 пневмо. регулирующий,Запорная арматура,,2019,,,
42VA0391,Клапан  Burkert-2000-DN25 пневмо. запорный,Запорная арматура,,2019,,,
42VA0392,Клапан  Burkert-2301-DN40 пневмо. регулирующий,Запорная арматура,,2019,,,
42VA0401,Клапан  Flowserve-Logix 500 SI пневмо. регулирующий,Запорная арматура,,2019,,,
42VA0491,Клапан  Burkert-2000-DN25 пневмо. запорный,Запорная арматура,,2019,,,
42VA0492,Клапан  Burkert-2301-DN25 пневмо. регулирующий,Запорная арматура,,2019,,,
42VA0501,Клапан  GEA-NL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0502,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0504,Клапан  GEA-RCC-DN65/DN65 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0517,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
42VA0551,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0552,Клапан  GEA-WK/ECO-DN50/DN50 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0571,Клапан  Burkert-2000-DN25 пневмо. запорный,Запорная арматура,,2019,,,
42VA0572,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0591,Клапан  Burkert-2000-DN25 пневмо. запорный,Запорная арматура,,2019,,,
42VA0592,Клапан  Burkert-2301-DN40 пневмо. регулирующий,Запорная арматура,,2019,,,
42VA0601,Клапан  Flowserve-Logix 500 SI пневмо. регулирующий,Запорная арматура,,2019,,,
42VA0651,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0652,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0653,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0654,Клапан  Burkert-2000-DN25 пневмо. запорный,Запорная арматура,,2019,,,
42VA0691,Клапан  Burkert-2000-DN15 пневмо. запорный,Запорная арматура,,2019,,,
42VA0692,Клапан  Burkert-2301-DN65 пневмо. регулирующий,Запорная арматура,,2019,,,
42VA0701,Клапан  GEA-NL-DN40 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0702,Клапан  GEA-REC-DN40/DN40 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0703,Клапан  GEA-WK/ECO-DN40/DN40 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0751,Клапан  GEA-WK/ECO-DN40/DN40 пневмо. плунжер,Запорная арматура,,2019,,,
42VA0753,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0771,Клапан  Burkert-2000-DN25 пневмо. запорный,Запорная арматура,,2019,,,
42VA0772,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0773,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0801,Клапан пневматический QE-DN65  Плунжерный,Запорная арматура,,2019,,,
42VA0802,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
42VA0803,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA0804,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA1113,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42VA1114,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2019,,,
42VA1115,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
42WT01,Пастеризатор  Alfa Laval-FRONT10-RH пластинчатый ,Пастеризаторы,,2019,,,
42WT02,Теплообменник  Alfa Laval-M6-MBASE пластинчатый ,Теплообменники,,2019,,,
42WT03,Теплообменник  Alfa Laval-CB110-40L пластинчатый ,Теплообменники,,2019,,,
42WT04,Теплообменник  Alfa Laval-M6-MBASE пластинчатый ,Теплообменники,,2019,,,
42WT05,Теплообменник  Alfa Laval-M6-MBASE пластинчатый ,Теплообменники,,2019,,,
42WT06,Теплообменник  Alfa Laval-M10-MBASE пластинчатый ,Теплообменники,,2019,,,
43KLH01,Клапан  GEA-SV04-ZF-DN80 пневмо. шибер,Запорная арматура,,2017,,,
43KLH02,Клапан  GEA-SV04-ZF-DN80 пневмо. шибер,Запорная арматура,,2017,,,
43KLH03,Клапан  GEA-SV04-ZF-DN80 пневмо. шибер,Запорная арматура,,2017,,,
